"","cod","year","muni.x","uf","voto","reg","metro","population","gdppc","real_gdp","homicide","metro.NA","muni.y"
"17468",4216255,2006,"sao joao do oeste","SC",41.539,"Sul","RM do Extremo Oeste",5344,9308.75748502994,107557.36,0,1,"Sao Joao do Oeste"
"17469",4216255,2010,"sao joao do oeste","SC",48.952,"Sul","RM do Extremo Oeste",6230,14573.5152487961,147145.28,16.05136437,1,"Sao Joao do Oeste"
"17470",4216255,2014,"sao joao do oeste","SC",34.63,"Sul","RM do Extremo Oeste",6074,19218.06,138959.13,0,1,"Sao Joao do Oeste"
"17471",4216255,2018,"sao joao do oeste","SC",21.16,"Sul","RM do Extremo Oeste",6285,32353.49,183222.99,0,1,"Sao Joao do Oeste"
"17472",4216305,2006,"sao joao batista","SC",41.841,"Sul","RM Florianopolis",15936,11679.0913654618,402411.47,6.275100402,1,"Sao Joao Batista"
"17473",4216305,2010,"sao joao batista","SC",37.316,"Sul","RM Florianopolis",23547,15866.8620206396,605509,25.48095299,1,"Sao Joao Batista"
"17474",4216305,2014,"sao joao batista","SC",23.16,"Sul","RM Florianopolis",27982,17139.75,570932.25,0,1,"Sao Joao Batista"
"17475",4216305,2018,"sao joao batista","SC",12.81,"Sul","RM Florianopolis",33897,22200.52,678074.28,5.900227159,1,"Sao Joao Batista"
"17476",4216354,2006,"sao joao do itaperiu","SC",35.803,"Sul","RM Norte/Nordeste Catarinense",3398,11297.8222483814,83004.2,0,1,"Sao Joao do Itaperiú"
"17477",4216354,2010,"sao joao do itaperiu","SC",42.902,"Sul","RM Norte/Nordeste Catarinense",3404,15318.4488836663,84508.1,0,1,"Sao Joao do Itaperiú"
"17478",4216354,2014,"sao joao do itaperiu","SC",30.21,"Sul","RM Norte/Nordeste Catarinense",3477,16852.29,69752.77,0,1,"Sao Joao do Itaperiú"
"17479",4216354,2018,"sao joao do itaperiu","SC",13.39,"Sul","RM Norte/Nordeste Catarinense",3662,40621.86,134038.72,0,1,"Sao Joao do Itaperiú"
"17480",4216404,2006,"sao joao do sul","SC",46.012,"Sul","RM Carbonifera",7059,7329.22510270577,111862.16,0,1,"Sao Joao do Sul"
"17481",4216404,2010,"sao joao do sul","SC",40.43,"Sul","RM Carbonifera",7143,9782.44435111298,113245.77,0,1,"Sao Joao do Sul"
"17482",4216404,2014,"sao joao do sul","SC",35.71,"Sul","RM Carbonifera",7035,12537.98,105001.15,0,1,"Sao Joao do Sul"
"17483",4216404,2018,"sao joao do sul","SC",21.81,"Sul","RM Carbonifera",7247,21883.61,142899.73,0,1,"Sao Joao do Sul"
"17484",4216503,2006,"sao joaquim","SC",35.21,"Sul","RM Lages",23114,8235.39845980791,411568.09,0,1,"Sao Joaquim"
"17485",4216503,2010,"sao joaquim","SC",31.335,"Sul","RM Lages",24929,12700.3489911348,513114.73,0,1,"Sao Joaquim"
"17486",4216503,2014,"sao joaquim","SC",38.17,"Sul","RM Lages",25111,16605.61,496385.65,7.964637012,1,"Sao Joaquim"
"17487",4216503,2018,"sao joaquim","SC",33.55,"Sul","RM Lages",26447,33314.98,793905.32,22.6868832,1,"Sao Joaquim"
"17488",4216602,2006,"sao jose","SC",46.78,"Sul","RM Florianopolis",192679,12527.6963239377,5219003.29,28.54488554,1,"Sao Jose"
"17489",4216602,2010,"sao jose","SC",40.594,"Sul","RM Florianopolis",199280,20332.6224407868,6566759.05,15.55600161,1,"Sao Jose"
"17490",4216602,2014,"sao jose","SC",34.67,"Sul","RM Florianopolis",215278,30152.77,7727299.31,13.93546949,1,"Sao Jose"
"17491",4216602,2018,"sao jose","SC",26.76,"Sul","RM Florianopolis",236029,41960.75,8924039.61,16.94707006,1,"Sao Jose"
"17492",4216701,2006,"sao jose do cedro","SC",58.657,"Sul","RM do Extremo Oeste",13112,10306.1317876754,292177.39,22.87980476,1,"Sao Jose do Cedro"
"17493",4216701,2010,"sao jose do cedro","SC",57.25,"Sul","RM do Extremo Oeste",14122,14962.682339612,342451.94,7.081149979,1,"Sao Jose do Cedro"
"17494",4216701,2014,"sao jose do cedro","SC",42.26,"Sul","RM do Extremo Oeste",13685,21092.17,343610.49,0,1,"Sao Jose do Cedro"
"17495",4216701,2018,"sao jose do cedro","SC",28.37,"Sul","RM do Extremo Oeste",13899,27763.08,347699.46,7.194762213,1,"Sao Jose do Cedro"
"17496",4216800,2006,"sao jose do cerrito","SC",53.291,"Sul","RM Lages",9776,4244.47626841244,89715.46,0,1,"Sao Jose do Cerrito"
"17497",4216800,2010,"sao jose do cerrito","SC",53.035,"Sul","RM Lages",10611,8382.15059843559,144147.05,18.8483649,1,"Sao Jose do Cerrito"
"17498",4216800,2014,"sao jose do cerrito","SC",58.36,"Sul","RM Lages",9104,11590.46,125613.31,10.98418278,1,"Sao Jose do Cerrito"
"17499",4216800,2018,"sao jose do cerrito","SC",54.32,"Sul","RM Lages",8705,31512.08,247172,0,1,"Sao Jose do Cerrito"
"17500",4216909,2006,"sao lourenco do oeste","SC",45.288,"Sul","RM do Extremo Oeste",20005,11633.391652087,503184.06,9.997500625,1,"Sao Lourenco do Oeste"
"17501",4216909,2010,"sao lourenco do oeste","SC",53.354,"Sul","RM do Extremo Oeste",22711,16486.4603055788,606816.87,17.61261063,1,"Sao Lourenco do Oeste"
"17502",4216909,2014,"sao lourenco do oeste","SC",48.06,"Sul","RM do Extremo Oeste",22062,26914.26,706851.04,18.13072251,1,"Sao Lourenco do Oeste"
"17503",4216909,2018,"sao lourenco do oeste","SC",35.04,"Sul","RM do Extremo Oeste",23473,34299.24,725447.42,34.0817109,1,"Sao Lourenco do Oeste"
"17504",4217006,2006,"sao ludgero","SC",47.555,"Sul","RM Tubarao",9911,20815.25577641,446047.59,0,1,"Sao Ludgero"
"17505",4217006,2010,"sao ludgero","SC",49.789,"Sul","RM Tubarao",10740,26149.3482309125,455154.79,0,1,"Sao Ludgero"
"17506",4217006,2014,"sao ludgero","SC",32.92,"Sul","RM Tubarao",11357,37897.69,512362.3,0,1,"Sao Ludgero"
"17507",4217006,2018,"sao ludgero","SC",13.24,"Sul","RM Tubarao",12688,46373.72,530173.67,0,1,"Sao Ludgero"
"17508",4217105,2006,"sao martinho","SC",43.153,"Sul","RM Tubarao",3221,8412.91524371313,58589.42,0,1,"Sao Martinho"
"17509",4217105,2010,"sao martinho","SC",46.567,"Sul","RM Tubarao",3283,14775.5102040816,78615.35,0,1,"Sao Martinho"
"17510",4217105,2014,"sao martinho","SC",33.57,"Sul","RM Tubarao",3200,18754.33,71441.97,0,1,"Sao Martinho"
"17511",4217105,2018,"sao martinho","SC",12.36,"Sul","RM Tubarao",3217,23791.75,68965.2,0,1,"Sao Martinho"
"17512",4217154,2006,"sao miguel da boa vista","SC",55.923,"Sul","RM do Extremo Oeste",1708,6448.47775175644,23813.71,0,1,"Sao Miguel da Boa Vista"
"17513",4217154,2010,"sao miguel da boa vista","SC",60.825,"Sul","RM do Extremo Oeste",2027,7924.51899358658,26032.78,0,1,"Sao Miguel da Boa Vista"
"17514",4217154,2014,"sao miguel da boa vista","SC",60.41,"Sul","RM do Extremo Oeste",1887,11746.12,26385.7,0,1,"Sao Miguel da Boa Vista"
"17515",4217154,2018,"sao miguel da boa vista","SC",52.08,"Sul","RM do Extremo Oeste",1860,18675.08,31299.16,53.76344086,1,"Sao Miguel da Boa Vista"
"17516",4217204,2006,"sao miguel do oeste","SC",53.128,"Sul","RM do Extremo Oeste",32928,13192.9057337221,939264.23,6.073858115,1,"Sao Miguel do Oeste"
"17517",4217204,2010,"sao miguel do oeste","SC",50.539,"Sul","RM do Extremo Oeste",35004,19849.9314364073,1126083.66,8.570449092,1,"Sao Miguel do Oeste"
"17518",4217204,2014,"sao miguel do oeste","SC",43.9,"Sul","RM do Extremo Oeste",36908,31061.05,1364700.74,10.83775875,1,"Sao Miguel do Oeste"
"17519",4217204,2018,"sao miguel do oeste","SC",31.43,"Sul","RM do Extremo Oeste",39390,34386.24,1220459.99,7.61614623,1,"Sao Miguel do Oeste"
"17520",4217253,2006,"sao pedro de alcantara","SC",42.951,"Sul","RM Florianopolis",3781,5036.76276117429,41175.62,0,1,"Sao Pedro de Alcântara"
"17521",4217253,2010,"sao pedro de alcantara","SC",41.778,"Sul","RM Florianopolis",5038,6277.68955934895,51256.86,19.84914649,1,"Sao Pedro de Alcântara"
"17522",4217253,2014,"sao pedro de alcantara","SC",33.55,"Sul","RM Florianopolis",4874,10181.96,59077.06,0,1,"Sao Pedro de Alcântara"
"17523",4217253,2018,"sao pedro de alcantara","SC",17.09,"Sul","RM Florianopolis",5488,13416.39,66344.02,18.22157434,1,"Sao Pedro de Alcântara"
"17524",4217303,2006,"saudades","SC",48.572,"Sul","RM Chapeco",7960,12028.7688442211,207021.86,0,1,"Saudades"
"17525",4217303,2010,"saudades","SC",52.568,"Sul","RM Chapeco",8880,17641.6666666667,253890.56,0,1,"Saudades"
"17526",4217303,2014,"saudades","SC",44.29,"Sul","RM Chapeco",9121,26614.9,288980.84,0,1,"Saudades"
"17527",4217303,2018,"saudades","SC",37.26,"Sul","RM Chapeco",9594,29447.42,254566.08,0,1,"Saudades"
"17528",4217402,2006,"schroeder","SC",63.561,"Sul","RM Norte/Nordeste Catarinense",10975,10175.2164009112,241451.64,9.111617312,1,"Schroeder"
"17529",4217402,2010,"schroeder","SC",60.344,"Sul","RM Norte/Nordeste Catarinense",13559,14692.0126853013,322851.59,7.37517516,1,"Schroeder"
"17530",4217402,2014,"schroeder","SC",35.1,"Sul","RM Norte/Nordeste Catarinense",16248,20538,397244.94,18.46381093,1,"Schroeder"
"17531",4217402,2018,"schroeder","SC",16.59,"Sul","RM Norte/Nordeste Catarinense",19463,21794.03,382208.19,5.137954067,1,"Schroeder"
"17532",4217501,2006,"seara","SC",54.133,"Sul","RM Chapeco",17221,15489.9831600952,576754.89,11.61372743,1,"Seara"
"17533",4217501,2010,"seara","SC",53.527,"Sul","RM Chapeco",17716,23056.5025965229,661992.51,0,1,"Seara"
"17534",4217501,2014,"seara","SC",44.75,"Sul","RM Chapeco",17005,29677.1,600757.07,0,1,"Seara"
"17535",4217501,2018,"seara","SC",38.98,"Sul","RM Chapeco",17483,43304.05,682177.7,11.43968426,1,"Seara"
"17536",4217550,2006,"serra alta","SC",55.779,"Sul","RM Chapeco",3058,13268.4761281884,87728.46,0,1,"Serra Alta"
"17537",4217550,2010,"serra alta","SC",63.424,"Sul","RM Chapeco",3285,19846.5753424658,105661.05,0,1,"Serra Alta"
"17538",4217550,2014,"serra alta","SC",52.18,"Sul","RM Chapeco",3279,31515.67,123018.19,0,1,"Serra Alta"
"17539",4217550,2018,"serra alta","SC",37.33,"Sul","RM Chapeco",3307,33092.02,98607.31,0,1,"Serra Alta"
"17540",4217600,2006,"sideropolis","SC",53.483,"Sul","RM Carbonifera",12776,10437.147777082,288309.34,0,1,"Siderópolis"
"17541",4217600,2010,"sideropolis","SC",44.561,"Sul","RM Carbonifera",12895,17886.3125242342,373797.28,7.754943777,1,"Siderópolis"
"17542",4217600,2014,"sideropolis","SC",30.41,"Sul","RM Carbonifera",13137,19916.98,311472.67,0,1,"Siderópolis"
"17543",4217600,2018,"sideropolis","SC",18.67,"Sul","RM Carbonifera",13778,28973.54,359699.76,0,1,"Siderópolis"
"17544",4217709,2006,"sombrio","SC",56.176,"Sul","RM Carbonifera",25274,8450.42335997468,461779.25,3.956635277,1,"Sombrio"
"17545",4217709,2010,"sombrio","SC",47.85,"Sul","RM Carbonifera",25332,12472.840675825,512069.4,7.895152376,1,"Sombrio"
"17546",4217709,2014,"sombrio","SC",44.48,"Sul","RM Carbonifera",27165,18578.01,600772.55,7.362414872,1,"Sombrio"
"17547",4217709,2018,"sombrio","SC",22.03,"Sul","RM Carbonifera",29340,23009.19,608295.42,0,1,"Sombrio"
"17548",4217758,2006,"sul brasil","SC",60.936,"Sul","RM Chapeco",2728,13662.7565982405,80586.94,0,1,"Sul Brasil"
"17549",4217758,2010,"sul brasil","SC",55.434,"Sul","RM Chapeco",3150,23564.7619047619,120300.54,0,1,"Sul Brasil"
"17550",4217758,2014,"sul brasil","SC",53.65,"Sul","RM Chapeco",2714,28775.82,92969.56,0,1,"Sul Brasil"
"17551",4217758,2018,"sul brasil","SC",49.07,"Sul","RM Chapeco",2587,31764.87,74045.36,0,1,"Sul Brasil"
"17552",4217808,2006,"taio","SC",31.428,"Sul","RM do Alto Vale do Itajai",16153,11942.8589116573,417103.15,0,1,"Taió"
"17553",4217808,2010,"taio","SC",40.516,"Sul","RM do Alto Vale do Itajai",17418,15917.8436100586,449341.46,0,1,"Taió"
"17554",4217808,2014,"taio","SC",31.85,"Sul","RM do Alto Vale do Itajai",17412,25262.07,523622.5,5.743165633,1,"Taió"
"17555",4217808,2018,"taio","SC",16,"Sul","RM do Alto Vale do Itajai",18161,28907.68,473048.38,11.01260944,1,"Taió"
"17556",4217907,2006,"tangara","SC",41.291,"Sul","RM do Contestado",8234,15115.4967209133,269100.97,24.28953121,1,"Tangara"
"17557",4217907,2010,"tangara","SC",40.682,"Sul","RM do Contestado",8632,24808.5032437442,347061.12,0,1,"Tangara"
"17558",4217907,2014,"tangara","SC",34.02,"Sul","RM do Contestado",8653,29065.25,299393.46,0,1,"Tangara"
"17559",4217907,2018,"tangara","SC",25.25,"Sul","RM do Contestado",8748,44834.07,353402.26,11.43118427,1,"Tangara"
"17560",4217956,2006,"tigrinhos","SC",66.128,"Sul","RM do Extremo Oeste",1919,5786.34705575821,24008.3,52.11047421,1,"Tigrinhos"
"17561",4217956,2010,"tigrinhos","SC",66.903,"Sul","RM do Extremo Oeste",1780,10570.7865168539,30494.48,0,1,"Tigrinhos"
"17562",4217956,2014,"tigrinhos","SC",64.25,"Sul","RM do Extremo Oeste",1739,12925.8,26758.3,0,1,"Tigrinhos"
"17563",4217956,2018,"tigrinhos","SC",46.88,"Sul","RM do Extremo Oeste",1707,21364.1,32860.69,0,1,"Tigrinhos"
"17564",4218004,2006,"tijucas","SC",46.231,"Sul","RM Florianopolis",25474,11769.8045065557,648258.71,7.851142341,1,"Tijucas"
"17565",4218004,2010,"tijucas","SC",39.053,"Sul","RM Florianopolis",29122,17323.5011331639,817618.74,24.03681066,1,"Tijucas"
"17566",4218004,2014,"tijucas","SC",27.69,"Sul","RM Florianopolis",32087,29758.93,1136704.01,40.51485025,1,"Tijucas"
"17567",4218004,2018,"tijucas","SC",18.85,"Sul","RM Florianopolis",36170,38445.27,1252980.99,33.17666575,1,"Tijucas"
"17568",4218103,2006,"timbe do sul","SC",48.602,"Sul","RM Carbonifera",5193,7526.092817254,84502.56,0,1,"Timbe do Sul"
"17569",4218103,2010,"timbe do sul","SC",45.945,"Sul","RM Carbonifera",5270,10868.880455408,92830.22,0,1,"Timbe do Sul"
"17570",4218103,2014,"timbe do sul","SC",42.42,"Sul","RM Carbonifera",5306,15263.9,96412.26,0,1,"Timbe do Sul"
"17571",4218103,2018,"timbe do sul","SC",21.46,"Sul","RM Carbonifera",5379,20238.34,98091,18.59081614,1,"Timbe do Sul"
"17572",4218202,2006,"timbo","SC",27.298,"Sul","RM Vale do Itajai",32207,17396.4045083367,1211411.63,3.104915081,1,"Timbó"
"17573",4218202,2010,"timbo","SC",32.407,"Sul","RM Vale do Itajai",34777,23684.5328809271,1334906.69,2.875463669,1,"Timbó"
"17574",4218202,2014,"timbo","SC",17.06,"Sul","RM Vale do Itajai",37894,32913.66,1484729.78,5.277880403,1,"Timbó"
"17575",4218202,2018,"timbo","SC",10.38,"Sul","RM Vale do Itajai",42045,40483.91,1533732.72,0,1,"Timbó"
"17576",4218251,2006,"timbo grande","SC",28.925,"Sul","RM do Contestado",7292,7624.38288535381,120207.99,0,1,"Timbó Grande"
"17577",4218251,2010,"timbo grande","SC",47.183,"Sul","RM do Contestado",7245,9445.82470669427,110910.39,0,1,"Timbó Grande"
"17578",4218251,2014,"timbo grande","SC",53.1,"Sul","RM do Contestado",7268,15812.49,136809.23,27.51788663,1,"Timbó Grande"
"17579",4218251,2018,"timbo grande","SC",51.47,"Sul","RM do Contestado",7699,24357.5,168973.65,12.98869983,1,"Timbó Grande"
"17580",4218301,2006,"tres barras","SC",45.866,"Sul","RM Norte/Nordeste Catarinense",17887,13452.8987532845,520277.87,5.590652429,1,"Três Barras"
"17581",4218301,2010,"tres barras","SC",41.942,"Sul","RM Norte/Nordeste Catarinense",18576,17865.6869078381,537855.84,10.76658053,1,"Três Barras"
"17582",4218301,2014,"tres barras","SC",37.34,"Sul","RM Norte/Nordeste Catarinense",18281,32135.69,699340.67,10.94032055,1,"Três Barras"
"17583",4218301,2018,"tres barras","SC",29.96,"Sul","RM Norte/Nordeste Catarinense",19046,47777.57,819937.79,21.00178515,1,"Três Barras"
"17584",4218350,2006,"treviso","SC",46.599,"Sul","RM Carbonifera",3393,17456.822870616,128065.17,0,1,"Treviso"
"17585",4218350,2010,"treviso","SC",39.433,"Sul","RM Carbonifera",3644,22694.0175631175,134024.35,0,1,"Treviso"
"17586",4218350,2014,"treviso","SC",25.2,"Sul","RM Carbonifera",3585,44477.34,189813.95,0,1,"Treviso"
"17587",4218350,2018,"treviso","SC",15.78,"Sul","RM Carbonifera",3824,53292.86,183628.47,0,1,"Treviso"
"17588",4218400,2006,"treze de maio","SC",49.469,"Sul","RM Tubarao",6980,6806.7335243553,102725,0,1,"Treze de Maio"
"17589",4218400,2010,"treze de maio","SC",50.696,"Sul","RM Tubarao",6789,10273.6780085432,113038.33,14.72970982,1,"Treze de Maio"
"17590",4218400,2014,"treze de maio","SC",31.84,"Sul","RM Tubarao",6901,13038.8,107115.34,14.49065353,1,"Treze de Maio"
"17591",4218400,2018,"treze de maio","SC",10.76,"Sul","RM Tubarao",7082,20151.13,128590.03,0,1,"Treze de Maio"
"17592",4218509,2006,"treze tilias","SC",35.041,"Sul","RM do Contestado",5257,17266.8822522351,196260.94,38.04451208,1,"Treze Tilias"
"17593",4218509,2010,"treze tilias","SC",35.636,"Sul","RM do Contestado",5900,24023.0508474576,229706.95,0,1,"Treze Tilias"
"17594",4218509,2014,"treze tilias","SC",24.4,"Sul","RM do Contestado",6568,49887.99,390058.37,0,1,"Treze Tilias"
"17595",4218509,2018,"treze tilias","SC",19.66,"Sul","RM do Contestado",7392,73993.56,492842.83,0,1,"Treze Tilias"
"17596",4218608,2006,"trombudo central","SC",32.941,"Sul","RM do Alto Vale do Itajai",5755,11892.6151172893,147980.56,17.37619461,1,"Trombudo Central"
"17597",4218608,2010,"trombudo central","SC",44.655,"Sul","RM do Alto Vale do Itajai",6458,18171.7249922577,190190.21,0,1,"Trombudo Central"
"17598",4218608,2014,"trombudo central","SC",32.29,"Sul","RM do Alto Vale do Itajai",6668,26888.87,213436.68,0,1,"Trombudo Central"
"17599",4218608,2018,"trombudo central","SC",16.56,"Sul","RM do Alto Vale do Itajai",7135,31113.68,200031.33,14.01541696,1,"Trombudo Central"
"17600",4218707,2006,"tubarao","SC",51.55,"Sul","RM Tubarao",93238,10549.7543919861,2126754.05,5.362620391,1,"Tubarao"
"17601",4218707,2010,"tubarao","SC",45.484,"Sul","RM Tubarao",95855,16671.4829690679,2589899.88,5.216211987,1,"Tubarao"
"17602",4218707,2014,"tubarao","SC",35.96,"Sul","RM Tubarao",98412,25429.32,2979090.07,5.080681218,1,"Tubarao"
"17603",4218707,2018,"tubarao","SC",16.59,"Sul","RM Tubarao",103674,32903.9,3073761.14,9.645619924,1,"Tubarao"
"17604",4218756,2006,"tunapolis","SC",40.171,"Sul","RM do Extremo Oeste",4416,7370.47101449275,70373.03,22.64492754,1,"Tunapolis"
"17605",4218756,2010,"tunapolis","SC",42.368,"Sul","RM do Extremo Oeste",4779,12211.1320359908,94577.3,0,1,"Tunapolis"
"17606",4218756,2014,"tunapolis","SC",40.72,"Sul","RM do Extremo Oeste",4612,15735.08,86388.91,0,1,"Tunapolis"
"17607",4218756,2018,"tunapolis","SC",23.51,"Sul","RM do Extremo Oeste",4612,24591.83,102195.33,0,1,"Tunapolis"
"17608",4218806,2006,"turvo","SC",42.921,"Sul","RM Carbonifera",11118,13063.3207411405,314023.56,0,1,"Turvo"
"17609",4218806,2010,"turvo","SC",37.593,"Sul","RM Carbonifera",11386,20100.6499209556,370915.73,8.782715616,1,"Turvo"
"17610",4218806,2014,"turvo","SC",29.64,"Sul","RM Carbonifera",12001,28235.49,403379.19,0,1,"Turvo"
"17611",4218806,2018,"turvo","SC",12.72,"Sul","RM Carbonifera",12649,39153.11,446247.3,7.905763301,1,"Turvo"
"17612",4218855,2006,"uniao do oeste","SC",63.636,"Sul","RM Chapeco",3336,15632.4940047962,112755.12,0,1,"Uniao do Oeste"
"17613",4218855,2010,"uniao do oeste","SC",54.903,"Sul","RM Chapeco",3116,21398.2670089859,108061.26,0,1,"Uniao do Oeste"
"17614",4218855,2014,"uniao do oeste","SC",47.14,"Sul","RM Chapeco",2838,33158.8,112024.64,0,1,"Uniao do Oeste"
"17615",4218855,2018,"uniao do oeste","SC",40.1,"Sul","RM Chapeco",2650,21532.97,51416.19,0,1,"Uniao do Oeste"
"17616",4218905,2006,"urubici","SC",35.393,"Sul","RM Lages",10509,6306.68950423447,143299.55,0,1,"Urubici"
"17617",4218905,2010,"urubici","SC",36.744,"Sul","RM Lages",10780,10111.9666048237,176664.12,0,1,"Urubici"
"17618",4218905,2014,"urubici","SC",36.8,"Sul","RM Lages",10767,14353.16,183967.78,18.57527631,1,"Urubici"
"17619",4218905,2018,"urubici","SC",23.39,"Sul","RM Lages",11147,23243.66,233461.49,17.94204719,1,"Urubici"
"17620",4218954,2006,"urupema","SC",44.042,"Sul","RM Lages",2554,6207.90916209867,34280.58,0,1,"Urupema"
"17621",4218954,2010,"urupema","SC",32.902,"Sul","RM Lages",2576,12170.8074534161,50811.17,0,1,"Urupema"
"17622",4218954,2014,"urupema","SC",39.44,"Sul","RM Lages",2476,15271.27,45012.23,0,1,"Urupema"
"17623",4218954,2018,"urupema","SC",37.01,"Sul","RM Lages",2492,26514.13,59535.62,0,1,"Urupema"
"17624",4219002,2006,"urussanga","SC",47.161,"Sul","RM Carbonifera",19110,11650.7064364207,481387.62,0,1,"Urussanga"
"17625",4219002,2010,"urussanga","SC",41.361,"Sul","RM Carbonifera",19778,17465.8711699869,559843.44,10.11224593,1,"Urussanga"
"17626",4219002,2014,"urussanga","SC",24.94,"Sul","RM Carbonifera",20356,26674.84,646390.7,4.912556494,1,"Urussanga"
"17627",4219002,2018,"urussanga","SC",13.22,"Sul","RM Carbonifera",21090,34909.93,663405.05,9.483167378,1,"Urussanga"
"17628",4219101,2006,"vargeao","SC",63.144,"Sul","RM Chapeco",3437,27296.1885365144,202844.63,0,1,"Vargeao"
"17629",4219101,2010,"vargeao","SC",67.91,"Sul","RM Chapeco",3673,31225.973318813,185879.24,0,1,"Vargeao"
"17630",4219101,2014,"vargeao","SC",58.3,"Sul","RM Chapeco",3533,89550.76,376629.22,0,1,"Vargeao"
"17631",4219101,2018,"vargeao","SC",46.78,"Sul","RM Chapeco",3590,32044.89,103658.64,0,1,"Vargeao"
"17632",4219150,2006,"vargem","SC",52.689,"Sul","RM do Contestado",3203,5967.84264751795,41329.13,0,1,"Vargem"
"17633",4219150,2010,"vargem","SC",52.667,"Sul","RM do Contestado",3193,10972.7528969621,56781.71,0,1,"Vargem"
"17634",4219150,2014,"vargem","SC",52.14,"Sul","RM do Contestado",2746,14260.91,46616.92,0,1,"Vargem"
"17635",4219150,2018,"vargem","SC",51.03,"Sul","RM do Contestado",2586,22824.96,53184.96,77.33952049,1,"Vargem"
"17636",4219176,2006,"vargem bonita","SC",55.472,"Sul","RM do Contestado",4835,28157.1871768356,294352.49,0,1,"Vargem Bonita"
"17637",4219176,2010,"vargem bonita","SC",54.492,"Sul","RM do Contestado",4364,44454.857928506,314411.15,22.9147571,1,"Vargem Bonita"
"17638",4219176,2014,"vargem bonita","SC",45.34,"Sul","RM do Contestado",4738,51026.4,287799.95,0,1,"Vargem Bonita"
"17639",4219176,2018,"vargem bonita","SC",35.09,"Sul","RM do Contestado",4635,72899.99,304459.48,0,1,"Vargem Bonita"
"17640",4219200,2006,"vidal ramos","SC",38.41,"Sul","RM do Alto Vale do Itajai",5975,9985.94142259414,129005.7,16.73640167,1,"Vidal Ramos"
"17641",4219200,2010,"vidal ramos","SC",53.838,"Sul","RM do Alto Vale do Itajai",6133,13772.0528289581,136888.07,16.30523398,1,"Vidal Ramos"
"17642",4219200,2014,"vidal ramos","SC",51.23,"Sul","RM do Alto Vale do Itajai",6284,29538.63,220967.28,0,1,"Vidal Ramos"
"17643",4219200,2018,"vidal ramos","SC",24.42,"Sul","RM do Alto Vale do Itajai",6361,38086.77,218299.39,0,1,"Vidal Ramos"
"17644",4219309,2006,"videira","SC",48.043,"Sul","RM do Contestado",45699,15418.1491936366,1523424.41,10.94115845,1,"Videira"
"17645",4219309,2010,"videira","SC",49.403,"Sul","RM do Contestado",46157,23618.7577182226,1766804.9,10.83259311,1,"Videira"
"17646",4219309,2014,"videira","SC",30.62,"Sul","RM do Contestado",48064,32419.02,1854900.96,6.241677763,1,"Videira"
"17647",4219309,2018,"videira","SC",22.45,"Sul","RM do Contestado",51499,41596.26,1930216.38,3.883570555,1,"Videira"
"17648",4219358,2006,"vitor meireles","SC",46.759,"Sul","RM do Alto Vale do Itajai",5330,6535.83489681051,75319.99,0,1,"Vitor Meireles"
"17649",4219358,2010,"vitor meireles","SC",47.621,"Sul","RM do Alto Vale do Itajai",5739,9553.58076319916,88857.97,0,1,"Vitor Meireles"
"17650",4219358,2014,"vitor meireles","SC",51.67,"Sul","RM do Alto Vale do Itajai",5160,14851.13,91224.4,19.37984496,1,"Vitor Meireles"
"17651",4219358,2018,"vitor meireles","SC",31.11,"Sul","RM do Alto Vale do Itajai",5089,20188.17,92572.92,0,1,"Vitor Meireles"
"17652",4219408,2006,"witmarsum","SC",42.891,"Sul","RM do Alto Vale do Itajai",3091,9065.35101908767,60585.07,0,1,"Witmarsum"
"17653",4219408,2010,"witmarsum","SC",58.954,"Sul","RM do Alto Vale do Itajai",3556,12904.1057367829,74367.58,0,1,"Witmarsum"
"17654",4219408,2014,"witmarsum","SC",45.06,"Sul","RM do Alto Vale do Itajai",3653,19966.75,86828.18,0,1,"Witmarsum"
"17655",4219408,2018,"witmarsum","SC",22.79,"Sul","RM do Alto Vale do Itajai",3876,28098,98132.45,0,1,"Witmarsum"
"17656",4219507,2006,"xanxere","SC",61.109,"Sul","RM Chapeco",39812,14857.3294484075,1278900.39,10.04722194,1,"Xanxerê"
"17657",4219507,2010,"xanxere","SC",63.891,"Sul","RM Chapeco",41766,21537.3748982426,1457839.2,7.182876024,1,"Xanxerê"
"17658",4219507,2014,"xanxere","SC",53.08,"Sul","RM Chapeco",45140,29203.99,1569294.96,0,1,"Xanxerê"
"17659",4219507,2018,"xanxere","SC",39.53,"Sul","RM Chapeco",49057,31147.64,1376826.04,12.23067044,1,"Xanxerê"
"17660",4219606,2006,"xavantina","SC",53.753,"Sul","RM Chapeco",4118,14086.44973288,125420.89,0,1,"Xavantina"
"17661",4219606,2010,"xavantina","SC",53,"Sul","RM Chapeco",4328,20811.9223659889,145980.02,0,1,"Xavantina"
"17662",4219606,2014,"xavantina","SC",47.49,"Sul","RM Chapeco",4103,22541.25,110098.54,24.37241043,1,"Xavantina"
"17663",4219606,2018,"xavantina","SC",42.17,"Sul","RM Chapeco",4039,46103.03,167786.06,0,1,"Xavantina"
"17664",4219705,2006,"xaxim","SC",56.693,"Sul","RM Chapeco",24432,9218.27930582842,486957.27,20.46496398,1,"Xaxim"
"17665",4219705,2010,"xaxim","SC",64.241,"Sul","RM Chapeco",25223,17253.4194980772,705287.02,15.85854181,1,"Xaxim"
